timestamp,bid_price,ask_price,bid_volume,ask_volume,order_flow,market_event
2024-11-18 11:46:25,167.83,168.06,535,806,SELL,SPIKE
2024-11-18 11:46:26,199.64,199.67,34,641,BUY,DROP
2024-11-18 11:46:27,136.76,137.02,227,813,HOLD,DROP
2024-11-18 11:46:28,123.92,124.16,857,515,BUY,DROP
2024-11-18 11:46:29,140.45,140.58,658,544,HOLD,NORMAL
2024-11-18 11:46:30,191.12,191.15,982,679,SELL,NORMAL
2024-11-18 11:46:31,168.64,168.89,572,658,BUY,SPIKE
2024-11-18 11:46:32,191.37,191.45,763,963,SELL,SPIKE
2024-11-18 11:46:33,189.29,189.52,37,792,HOLD,SPIKE
2024-11-18 11:46:34,112.36,112.8,43,113,BUY,NORMAL
2024-11-18 11:46:35,189.4,189.87,697,24,BUY,SPIKE
2024-11-18 11:46:36,184.3,184.54,215,823,HOLD,DROP
2024-11-18 11:46:37,110.73,111.21,560,115,BUY,DROP
2024-11-18 11:46:38,196.93,196.97,616,459,HOLD,NORMAL
2024-11-18 11:46:39,173.87,174.2,373,41,HOLD,SPIKE
2024-11-18 11:46:40,182.5,182.61,46,542,BUY,DROP
2024-11-18 11:46:41,156.24,156.27,953,646,HOLD,NORMAL
2024-11-18 11:46:42,198.82,199.15,545,656,BUY,SPIKE
2024-11-18 11:46:43,146.25,146.33,806,487,HOLD,SPIKE
2024-11-18 11:46:44,179.36,179.52,491,870,SELL,SPIKE
2024-11-18 11:46:45,154.7,154.75,668,206,SELL,NORMAL
2024-11-18 11:46:46,157.25,157.64,583,804,BUY,NORMAL
2024-11-18 11:46:47,182.63,182.74,92,262,HOLD,DROP
2024-11-18 11:46:48,140.7,141.04,997,980,BUY,NORMAL
2024-11-18 11:46:49,167.62,167.68,583,460,BUY,NORMAL
2024-11-18 11:46:50,194.6,194.85,449,796,BUY,NORMAL
2024-11-18 11:46:51,158.14,158.25,938,822,HOLD,NORMAL
2024-11-18 11:46:52,103.72,103.76,386,590,SELL,NORMAL
2024-11-18 11:46:53,119.96,120.18,306,263,SELL,NORMAL
2024-11-18 11:46:54,141.04,141.35,105,228,BUY,SPIKE
2024-11-18 11:46:55,166.13,166.38,799,81,SELL,NORMAL
2024-11-18 11:46:56,175.55,175.88,113,762,HOLD,SPIKE
2024-11-18 11:46:57,112.33,112.82,557,960,BUY,NORMAL
2024-11-18 11:46:58,131.54,131.69,341,283,SELL,NORMAL
2024-11-18 11:46:59,118.98,119.16,159,736,SELL,DROP
2024-11-18 11:47:00,142.33,142.67,822,309,SELL,SPIKE
2024-11-18 11:47:01,175.75,176.15,758,217,BUY,NORMAL
2024-11-18 11:47:02,108.57,108.64,706,628,SELL,SPIKE
2024-11-18 11:47:03,130.1,130.4,553,742,HOLD,NORMAL
2024-11-18 11:47:04,109.74,110.06,559,138,BUY,DROP
2024-11-18 11:47:05,116.55,116.86,40,488,HOLD,NORMAL
2024-11-18 11:47:06,188.12,188.49,928,127,HOLD,SPIKE
2024-11-18 11:47:07,174.53,174.7,46,485,SELL,NORMAL
2024-11-18 11:47:08,143.13,143.46,416,449,SELL,SPIKE
2024-11-18 11:47:09,161.55,161.67,462,812,BUY,DROP
2024-11-18 11:47:10,164.51,164.68,491,371,SELL,SPIKE
2024-11-18 11:47:11,106.31,106.57,387,482,HOLD,NORMAL
2024-11-18 11:47:12,151.0,151.37,147,428,SELL,DROP
2024-11-18 11:47:13,145.63,145.85,927,749,BUY,NORMAL
2024-11-18 11:47:14,137.42,137.88,767,666,HOLD,NORMAL
2024-11-18 11:47:15,142.61,142.78,909,358,SELL,DROP
2024-11-18 11:47:16,141.93,141.99,601,991,HOLD,SPIKE
2024-11-18 11:47:17,196.2,196.34,227,185,BUY,SPIKE
2024-11-18 11:47:18,138.81,138.98,901,78,BUY,DROP
2024-11-18 11:47:19,158.49,158.97,263,49,SELL,NORMAL
2024-11-18 11:47:20,165.85,165.89,753,331,SELL,NORMAL
2024-11-18 11:47:21,173.79,173.96,868,388,BUY,SPIKE
2024-11-18 11:47:22,113.53,113.88,250,733,BUY,DROP
2024-11-18 11:47:23,197.73,197.98,306,864,BUY,SPIKE
2024-11-18 11:47:24,123.01,123.13,487,222,HOLD,DROP
2024-11-18 11:47:25,188.12,188.23,174,870,HOLD,SPIKE
2024-11-18 11:47:26,174.7,174.99,778,104,HOLD,NORMAL
2024-11-18 11:47:27,155.02,155.08,942,369,HOLD,NORMAL
2024-11-18 11:47:28,109.8,109.97,452,594,SELL,DROP
2024-11-18 11:47:29,164.4,164.62,442,569,SELL,SPIKE
2024-11-18 11:47:30,155.73,155.75,843,470,BUY,SPIKE
2024-11-18 11:47:31,192.52,192.57,290,618,HOLD,SPIKE
2024-11-18 11:47:32,158.03,158.17,63,744,HOLD,NORMAL
2024-11-18 11:47:33,106.95,107.21,786,685,HOLD,NORMAL
2024-11-18 11:47:34,145.61,145.91,476,396,SELL,DROP
2024-11-18 11:47:35,169.2,169.4,804,439,SELL,SPIKE
2024-11-18 11:47:36,168.86,169.09,904,47,BUY,SPIKE
2024-11-18 11:47:37,125.81,126.12,259,181,BUY,DROP
2024-11-18 11:47:38,122.15,122.42,769,798,HOLD,NORMAL
2024-11-18 11:47:39,187.16,187.52,404,727,BUY,SPIKE
2024-11-18 11:47:40,149.3,149.62,314,83,BUY,NORMAL
2024-11-18 11:47:41,103.89,104.28,881,223,SELL,SPIKE
2024-11-18 11:47:42,161.4,161.45,378,415,SELL,SPIKE
2024-11-18 11:47:43,181.61,181.97,338,986,HOLD,SPIKE
2024-11-18 11:47:44,139.25,139.54,871,592,SELL,NORMAL
2024-11-18 11:47:45,144.19,144.49,227,929,HOLD,DROP
2024-11-18 11:47:46,170.53,170.63,731,675,SELL,SPIKE
2024-11-18 11:47:47,145.7,146.19,664,503,HOLD,NORMAL
2024-11-18 11:47:48,149.88,150.35,898,757,HOLD,NORMAL
2024-11-18 11:47:49,132.69,132.71,308,444,HOLD,NORMAL
2024-11-18 11:47:50,109.45,109.59,990,785,SELL,DROP
2024-11-18 11:47:51,175.03,175.31,211,685,HOLD,NORMAL
2024-11-18 11:47:52,135.21,135.23,928,471,BUY,NORMAL
2024-11-18 11:47:53,172.09,172.33,139,302,BUY,SPIKE
2024-11-18 11:47:54,126.79,126.99,259,955,BUY,SPIKE
2024-11-18 11:47:55,133.2,133.45,36,470,SELL,DROP
2024-11-18 11:47:56,139.07,139.33,966,525,HOLD,SPIKE
2024-11-18 11:47:57,164.47,164.83,290,397,HOLD,NORMAL
2024-11-18 11:47:58,123.72,124.19,771,438,HOLD,SPIKE
2024-11-18 11:47:59,157.0,157.35,17,76,HOLD,NORMAL
2024-11-18 11:48:00,142.57,142.66,874,779,BUY,NORMAL
2024-11-18 11:48:01,138.89,139.01,406,190,HOLD,SPIKE
2024-11-18 11:48:02,107.52,107.64,288,238,BUY,SPIKE
2024-11-18 11:48:03,120.14,120.61,962,968,BUY,NORMAL
2024-11-18 11:48:04,149.08,149.33,525,964,HOLD,DROP
2024-11-18 11:48:05,126.12,126.54,520,18,BUY,DROP
2024-11-18 11:48:06,163.41,163.86,375,557,HOLD,DROP
2024-11-18 11:48:07,168.16,168.38,726,399,BUY,SPIKE
2024-11-18 11:48:08,181.57,181.59,460,738,BUY,NORMAL
2024-11-18 11:48:09,144.41,144.63,476,631,BUY,NORMAL
2024-11-18 11:48:10,190.31,190.36,161,117,HOLD,SPIKE
2024-11-18 11:48:11,126.78,127.07,345,136,HOLD,DROP
2024-11-18 11:48:12,149.62,149.81,790,678,BUY,SPIKE
2024-11-18 11:48:13,162.76,163.12,957,257,BUY,DROP
2024-11-18 11:48:14,174.72,175.16,896,244,SELL,SPIKE
2024-11-18 11:48:15,125.53,125.93,152,512,BUY,SPIKE
2024-11-18 11:48:16,102.19,102.51,899,805,HOLD,SPIKE
2024-11-18 11:48:17,134.06,134.21,48,635,SELL,SPIKE
2024-11-18 11:48:19,118.48,118.92,232,734,SELL,DROP
2024-11-18 11:48:20,118.91,119.19,996,133,HOLD,SPIKE
2024-11-18 11:48:21,152.58,152.89,13,38,SELL,NORMAL
2024-11-18 11:48:22,192.87,193.08,565,52,HOLD,SPIKE
2024-11-18 11:48:23,171.8,172.06,15,373,HOLD,NORMAL
2024-11-18 11:48:24,194.93,195.36,49,252,HOLD,NORMAL
2024-11-18 11:48:25,145.71,146.13,226,920,BUY,SPIKE
2024-11-18 11:48:26,165.54,165.58,10,95,BUY,NORMAL
2024-11-18 11:48:27,175.66,175.75,953,222,BUY,NORMAL
2024-11-18 11:48:28,114.16,114.18,235,718,SELL,SPIKE
2024-11-18 11:48:29,170.6,170.79,472,439,HOLD,NORMAL
2024-11-18 11:48:30,131.96,132.13,214,394,HOLD,DROP
2024-11-18 11:48:31,165.38,165.49,734,606,BUY,NORMAL
2024-11-18 11:48:32,145.01,145.25,964,310,HOLD,DROP
2024-11-18 11:48:33,146.8,147.0,119,365,SELL,NORMAL
2024-11-18 11:48:34,164.95,165.44,328,334,SELL,SPIKE
2024-11-18 11:48:35,170.82,171.32,389,218,SELL,DROP
2024-11-18 11:48:36,192.47,192.6,377,480,HOLD,NORMAL
2024-11-18 11:48:37,100.2,100.39,766,556,HOLD,SPIKE
2024-11-18 11:48:38,123.77,123.97,666,978,HOLD,DROP
2024-11-18 11:48:39,137.26,137.73,749,583,HOLD,DROP
2024-11-18 11:48:40,154.0,154.17,124,337,HOLD,DROP
2024-11-18 11:48:41,190.99,191.06,546,479,SELL,DROP
2024-11-18 11:48:42,182.53,182.58,855,417,SELL,SPIKE
2024-11-18 11:48:43,161.21,161.26,570,735,BUY,NORMAL
2024-11-18 11:48:44,128.38,128.77,185,101,BUY,NORMAL
2024-11-18 11:48:45,122.95,123.43,942,20,HOLD,DROP
2024-11-18 11:48:46,125.69,125.73,735,659,HOLD,DROP
2024-11-18 11:48:47,147.16,147.18,855,688,HOLD,SPIKE
2024-11-18 11:48:48,133.54,133.89,925,969,HOLD,SPIKE
2024-11-18 11:48:49,156.61,156.9,286,950,SELL,DROP
2024-11-18 11:48:50,155.22,155.4,382,438,SELL,SPIKE
2024-11-18 11:48:51,122.78,123.11,914,925,SELL,DROP
2024-11-18 11:48:52,151.11,151.5,555,844,SELL,NORMAL
2024-11-18 11:48:53,174.7,175.04,976,633,SELL,NORMAL
2024-11-18 11:48:54,170.76,171.17,409,282,BUY,SPIKE
2024-11-18 11:48:55,162.01,162.14,998,355,SELL,SPIKE
2024-11-18 11:48:56,112.02,112.15,908,726,BUY,NORMAL
2024-11-18 11:48:57,170.54,170.88,876,520,HOLD,NORMAL
2024-11-18 11:48:58,105.14,105.32,876,755,HOLD,DROP
2024-11-18 11:48:59,134.54,134.69,475,332,HOLD,NORMAL
2024-11-18 11:49:00,127.84,127.97,857,743,HOLD,SPIKE
2024-11-18 11:49:01,188.78,189.11,158,278,HOLD,DROP
2024-11-18 11:49:02,140.05,140.3,410,493,SELL,DROP
2024-11-18 11:49:03,142.24,142.46,392,924,HOLD,NORMAL
2024-11-18 11:49:04,113.42,113.79,716,695,HOLD,NORMAL
2024-11-18 11:49:05,185.01,185.44,401,575,BUY,DROP
2024-11-18 11:49:06,180.85,181.01,869,810,BUY,SPIKE
2024-11-18 11:49:07,140.79,141.11,331,937,HOLD,NORMAL
2024-11-18 11:49:08,156.05,156.39,957,877,HOLD,NORMAL
2024-11-18 11:49:09,194.05,194.26,647,615,SELL,DROP
2024-11-18 11:49:10,179.67,179.93,45,579,BUY,DROP
2024-11-18 11:49:11,137.49,137.5,415,861,SELL,DROP
2024-11-18 11:49:12,113.52,113.96,708,463,SELL,SPIKE
2024-11-18 11:49:13,172.76,173.23,682,469,SELL,DROP
2024-11-18 11:49:14,107.97,108.15,839,111,HOLD,NORMAL
2024-11-18 11:49:15,102.63,102.76,813,258,SELL,NORMAL
2024-11-18 11:49:16,194.19,194.61,987,551,HOLD,SPIKE
2024-11-18 11:49:17,178.9,179.24,619,512,HOLD,NORMAL
2024-11-18 11:49:18,112.96,113.19,857,560,SELL,SPIKE
2024-11-18 11:49:19,107.63,107.9,912,304,SELL,SPIKE
2024-11-18 11:49:20,199.66,199.84,764,534,BUY,SPIKE
2024-11-18 11:49:21,172.48,172.64,834,158,BUY,DROP
2024-11-18 11:49:22,111.92,112.06,111,49,BUY,SPIKE
2024-11-18 11:49:23,123.77,124.02,385,804,BUY,NORMAL
2024-11-18 11:49:24,143.81,143.94,68,553,BUY,SPIKE
2024-11-18 11:49:25,151.64,151.81,775,557,HOLD,SPIKE
2024-11-18 11:49:26,135.34,135.64,872,207,HOLD,DROP
2024-11-18 11:49:27,199.64,199.69,264,288,BUY,NORMAL
2024-11-18 11:49:28,199.68,200.07,666,98,BUY,SPIKE
2024-11-18 11:49:29,140.46,140.73,725,444,HOLD,DROP
2024-11-18 11:49:30,152.49,152.78,118,889,BUY,NORMAL
2024-11-18 11:49:31,112.73,113.07,926,498,BUY,DROP
2024-11-18 11:49:32,144.84,144.93,363,407,SELL,NORMAL
2024-11-18 11:49:33,170.94,171.33,193,693,SELL,SPIKE
2024-11-18 11:49:34,137.84,137.9,106,336,SELL,NORMAL
2024-11-18 11:49:35,146.13,146.43,665,614,SELL,DROP
2024-11-18 11:49:36,194.4,194.85,633,677,HOLD,DROP
2024-11-18 11:49:37,104.77,105.06,273,746,BUY,DROP
2024-11-18 11:49:38,190.38,190.48,399,478,BUY,DROP
2024-11-18 11:49:39,141.22,141.37,256,404,SELL,NORMAL
2024-11-18 11:49:40,122.55,122.99,444,217,HOLD,SPIKE
2024-11-18 11:49:41,194.73,194.9,209,562,HOLD,SPIKE
2024-11-18 11:49:42,143.2,143.31,176,387,SELL,SPIKE
2024-11-18 11:49:43,160.25,160.71,444,191,SELL,DROP
2024-11-18 11:49:44,164.6,164.66,859,372,HOLD,DROP
2024-11-18 11:49:45,152.07,152.38,642,599,BUY,SPIKE
2024-11-18 11:49:46,115.32,115.7,762,470,HOLD,SPIKE
2024-11-18 11:49:47,101.14,101.41,182,633,HOLD,SPIKE
2024-11-18 11:49:48,117.53,117.66,657,62,SELL,DROP
2024-11-18 11:49:49,141.95,142.25,999,76,HOLD,NORMAL
2024-11-18 11:49:50,121.48,121.68,624,735,SELL,DROP
2024-11-18 11:49:51,190.27,190.7,261,338,BUY,DROP
2024-11-18 11:49:52,168.25,168.46,857,543,SELL,SPIKE
2024-11-18 11:49:53,123.76,124.17,231,194,HOLD,SPIKE
2024-11-18 11:49:54,144.66,144.83,913,875,SELL,DROP
2024-11-18 11:49:55,112.97,113.05,180,979,HOLD,NORMAL
2024-11-18 11:49:56,185.57,185.77,1000,591,SELL,SPIKE
2024-11-18 11:49:57,181.48,181.93,27,676,HOLD,NORMAL
2024-11-18 11:49:58,91.1,91.16,697,133,SELL,DROP
2024-11-18 11:49:59,195.04,195.53,364,841,SELL,SPIKE
2024-11-18 11:50:00,167.97,168.17,453,694,HOLD,SPIKE
2024-11-18 11:50:01,157.02,157.22,462,99,SELL,DROP
2024-11-18 11:50:02,165.37,165.46,935,960,BUY,DROP
2024-11-18 11:50:03,109.95,110.33,248,694,SELL,NORMAL
2024-11-18 11:50:04,177.91,178.13,311,33,SELL,SPIKE
2024-11-18 11:50:05,113.37,113.55,996,586,SELL,DROP
2024-11-18 11:50:06,179.98,180.02,109,413,HOLD,SPIKE
2024-11-18 11:50:07,105.61,106.09,269,914,HOLD,DROP
2024-11-18 11:50:08,192.02,192.12,469,515,HOLD,SPIKE
2024-11-18 11:50:09,124.31,124.43,898,135,SELL,DROP
2024-11-18 11:50:10,125.75,126.2,267,866,HOLD,SPIKE
2024-11-18 11:50:11,167.17,167.45,518,526,BUY,NORMAL
2024-11-18 11:50:12,130.59,130.6,711,450,BUY,DROP
2024-11-18 11:50:13,197.77,197.85,420,677,HOLD,NORMAL
2024-11-18 11:50:14,139.69,139.85,758,540,BUY,DROP
2024-11-18 11:50:15,180.08,180.19,981,598,HOLD,DROP
2024-11-18 11:50:16,133.76,134.07,722,672,BUY,SPIKE
2024-11-18 11:50:17,168.79,169.24,615,604,SELL,SPIKE
2024-11-18 11:50:18,139.62,139.94,394,795,HOLD,DROP
2024-11-18 11:50:19,110.63,110.93,612,763,HOLD,SPIKE
2024-11-18 11:50:20,135.22,135.7,101,423,HOLD,DROP
2024-11-18 11:50:21,102.31,102.61,837,673,SELL,SPIKE
2024-11-18 11:50:22,124.85,125.1,958,440,SELL,SPIKE
2024-11-18 11:50:23,119.36,119.8,52,112,BUY,SPIKE
2024-11-18 11:50:24,108.23,108.52,427,765,HOLD,NORMAL
2024-11-18 11:50:25,170.31,170.6,971,427,BUY,NORMAL
2024-11-18 11:50:26,142.31,142.4,602,326,BUY,DROP
2024-11-18 11:50:27,182.7,182.81,333,883,SELL,NORMAL
2024-11-18 11:50:28,114.75,115.02,424,46,SELL,SPIKE
2024-11-18 11:50:29,124.86,125.0,185,510,SELL,NORMAL
2024-11-18 11:50:30,166.45,166.82,95,81,BUY,SPIKE
2024-11-18 11:50:31,190.56,190.78,10,384,BUY,SPIKE
2024-11-18 11:50:32,180.42,180.59,855,532,SELL,DROP
2024-11-18 11:50:33,110.07,110.25,704,464,BUY,DROP
2024-11-18 11:50:34,139.57,139.85,26,609,HOLD,NORMAL
2024-11-18 11:50:35,163.97,164.39,418,573,SELL,SPIKE
2024-11-18 11:50:36,136.03,136.53,145,961,SELL,SPIKE
2024-11-18 11:50:37,188.18,188.41,686,402,SELL,NORMAL
2024-11-18 11:50:38,121.71,122.07,913,659,BUY,SPIKE
2024-11-18 11:50:39,126.28,126.48,55,807,BUY,SPIKE
2024-11-18 11:50:40,188.91,189.26,625,684,BUY,NORMAL
2024-11-18 11:50:41,174.39,174.49,169,434,BUY,DROP
2024-11-18 11:50:42,172.91,173.38,230,666,SELL,DROP
2024-11-18 11:50:43,152.93,152.97,969,49,BUY,NORMAL
2024-11-18 11:50:44,107.71,107.98,280,434,SELL,DROP
2024-11-18 11:50:45,194.01,194.02,731,53,BUY,DROP
2024-11-18 11:50:46,182.36,182.6,605,901,SELL,NORMAL
2024-11-18 11:50:47,129.04,129.48,759,510,SELL,NORMAL
2024-11-18 11:50:48,185.82,185.93,714,280,BUY,SPIKE
2024-11-18 11:50:49,139.47,139.62,669,593,BUY,SPIKE
2024-11-18 11:50:50,126.0,126.45,918,843,HOLD,DROP
2024-11-18 11:50:51,176.49,176.64,811,217,BUY,SPIKE
2024-11-18 11:50:52,112.04,112.36,154,960,HOLD,DROP
2024-11-18 11:50:53,148.42,148.73,602,968,HOLD,DROP
2024-11-18 11:50:54,117.07,117.12,637,112,BUY,NORMAL
2024-11-18 11:50:55,177.82,178.02,404,875,BUY,NORMAL
2024-11-18 11:50:56,148.06,148.08,138,673,SELL,SPIKE
2024-11-18 11:50:57,183.87,184.11,833,182,SELL,DROP
2024-11-18 11:50:58,196.55,197.0,755,429,SELL,SPIKE
2024-11-18 11:50:59,126.03,126.26,696,515,HOLD,DROP
2024-11-18 11:51:00,146.94,147.03,672,133,HOLD,DROP
2024-11-18 11:51:01,148.67,148.84,911,867,BUY,SPIKE
2024-11-18 11:51:02,174.99,175.12,843,300,HOLD,DROP
2024-11-18 11:51:03,109.44,109.55,527,364,SELL,NORMAL
2024-11-18 11:51:04,167.68,167.74,16,833,BUY,NORMAL
2024-11-18 11:51:05,143.11,143.59,29,83,SELL,DROP
2024-11-18 11:51:06,130.65,131.08,812,159,HOLD,SPIKE
2024-11-18 11:51:08,183.6,183.64,700,463,BUY,NORMAL
2024-11-18 11:51:09,147.53,147.68,899,128,SELL,NORMAL
2024-11-18 11:51:10,196.22,196.44,666,967,BUY,SPIKE
2024-11-18 11:51:11,173.64,173.9,278,303,SELL,SPIKE
2024-11-18 11:51:12,150.38,150.62,589,258,BUY,SPIKE
2024-11-18 11:51:13,199.26,199.59,180,604,HOLD,DROP
2024-11-18 11:51:14,124.53,124.62,895,415,HOLD,SPIKE
2024-11-18 11:51:15,103.43,103.82,462,182,HOLD,NORMAL
2024-11-18 11:51:16,169.22,169.57,670,322,BUY,SPIKE
2024-11-18 11:51:17,177.39,177.65,388,331,BUY,DROP
2024-11-18 11:51:18,164.88,165.15,75,185,SELL,DROP
2024-11-18 11:51:19,179.92,180.29,662,99,HOLD,NORMAL
2024-11-18 11:51:20,102.78,103.17,673,53,SELL,DROP
2024-11-18 11:51:21,113.18,113.64,742,287,BUY,NORMAL
2024-11-18 11:51:22,116.36,116.7,899,668,HOLD,DROP
2024-11-18 11:51:23,171.48,171.66,334,172,HOLD,SPIKE
2024-11-18 11:51:24,188.47,188.6,297,462,BUY,DROP
2024-11-18 11:51:25,166.65,166.95,855,576,HOLD,DROP
2024-11-18 11:51:26,138.5,138.99,514,268,HOLD,NORMAL
2024-11-18 11:51:27,146.13,146.4,177,392,SELL,SPIKE
2024-11-18 11:51:28,111.3,111.45,513,20,SELL,NORMAL
2024-11-18 11:51:29,172.49,172.98,227,353,BUY,NORMAL
2024-11-18 11:51:30,149.45,149.71,754,894,HOLD,SPIKE
2024-11-18 11:51:31,110.22,110.71,457,774,BUY,SPIKE
2024-11-18 11:51:32,174.45,174.72,21,831,HOLD,NORMAL
2024-11-18 11:51:33,119.53,119.84,230,554,SELL,NORMAL
2024-11-18 11:51:34,179.56,179.62,512,413,SELL,NORMAL
2024-11-18 11:51:35,191.17,191.39,290,401,HOLD,DROP
2024-11-18 11:51:36,146.44,146.54,535,681,SELL,NORMAL
2024-11-18 11:51:37,166.88,167.25,763,263,HOLD,SPIKE
2024-11-18 11:51:38,121.32,121.48,154,875,HOLD,DROP
2024-11-18 11:51:39,161.11,161.27,689,650,SELL,SPIKE
2024-11-18 11:51:40,163.84,164.28,670,440,BUY,DROP
2024-11-18 11:51:41,101.3,101.4,140,864,SELL,NORMAL
2024-11-18 11:51:42,103.31,103.49,335,998,SELL,DROP
2024-11-18 11:51:43,165.25,165.62,372,741,SELL,DROP
2024-11-18 11:51:44,144.48,144.81,544,660,SELL,DROP
2024-11-18 11:51:45,142.08,142.4,113,157,BUY,NORMAL
2024-11-18 11:51:46,128.81,128.84,697,320,HOLD,SPIKE
2024-11-18 11:51:47,122.99,123.27,534,29,SELL,DROP
2024-11-18 11:51:48,137.22,137.4,734,920,HOLD,DROP
2024-11-18 11:51:49,107.39,107.52,192,860,HOLD,SPIKE
2024-11-18 11:51:50,194.59,194.72,463,182,BUY,SPIKE
2024-11-18 11:51:51,194.13,194.3,571,664,SELL,SPIKE
2024-11-18 11:51:52,115.35,115.52,975,167,HOLD,NORMAL
2024-11-18 11:51:53,172.01,172.45,463,96,BUY,SPIKE
2024-11-18 11:51:54,163.93,164.03,377,283,BUY,NORMAL
2024-11-18 11:51:55,125.24,125.46,987,482,HOLD,SPIKE
2024-11-18 11:51:56,195.18,195.46,431,406,BUY,SPIKE
2024-11-18 11:51:57,136.12,136.32,797,421,SELL,NORMAL
2024-11-18 11:51:58,196.13,196.34,123,350,HOLD,SPIKE
2024-11-18 11:51:59,199.32,199.71,407,792,HOLD,SPIKE
2024-11-18 11:52:00,122.79,123.12,354,716,SELL,DROP
2024-11-18 11:52:01,199.48,199.96,438,299,SELL,DROP
2024-11-18 11:52:02,154.03,154.5,346,106,SELL,DROP
2024-11-18 11:52:03,109.55,109.64,130,179,SELL,DROP
2024-11-18 11:52:04,135.99,136.13,35,44,BUY,NORMAL
2024-11-18 11:52:05,117.75,117.96,102,477,HOLD,NORMAL
2024-11-18 11:52:06,153.38,153.7,883,124,SELL,SPIKE
2024-11-18 11:52:07,193.71,193.8,139,632,BUY,SPIKE
2024-11-18 11:52:08,124.63,124.69,786,850,BUY,NORMAL
2024-11-18 11:52:09,150.1,150.15,41,341,HOLD,DROP
2024-11-18 11:52:10,106.27,106.4,466,57,HOLD,NORMAL
2024-11-18 11:52:11,173.79,174.09,44,624,SELL,NORMAL
2024-11-18 11:52:12,154.63,155.04,948,520,HOLD,NORMAL
2024-11-18 11:52:13,156.62,156.77,63,720,HOLD,SPIKE
2024-11-18 11:52:14,103.99,104.17,168,385,SELL,SPIKE
2024-11-18 11:52:15,148.15,148.61,402,369,HOLD,NORMAL
2024-11-18 11:52:16,151.87,152.3,130,731,HOLD,SPIKE
2024-11-18 11:52:17,149.62,149.83,651,717,SELL,NORMAL
2024-11-18 11:52:18,138.35,138.43,987,466,HOLD,DROP
2024-11-18 11:52:19,112.6,112.92,139,938,SELL,DROP
2024-11-18 11:52:20,184.37,184.81,400,974,SELL,DROP
2024-11-18 11:52:21,190.18,190.29,597,111,BUY,SPIKE
2024-11-18 11:52:22,102.36,102.81,735,172,SELL,NORMAL
2024-11-18 11:52:23,112.05,112.09,513,286,SELL,DROP
2024-11-18 11:52:24,148.07,148.31,620,694,SELL,NORMAL
2024-11-18 11:52:25,115.21,115.38,96,863,SELL,SPIKE
2024-11-18 11:52:26,126.24,126.38,73,326,HOLD,SPIKE
2024-11-18 11:52:27,190.34,190.65,77,742,BUY,DROP
2024-11-18 11:52:28,154.08,154.23,25,777,BUY,SPIKE
2024-11-18 11:52:29,147.6,148.07,189,923,BUY,DROP
2024-11-18 11:52:30,145.08,145.36,817,512,HOLD,DROP
2024-11-18 11:52:31,117.15,117.62,637,159,BUY,DROP
2024-11-18 11:52:32,147.59,147.74,673,811,HOLD,SPIKE
2024-11-18 11:52:33,169.7,169.97,477,520,BUY,NORMAL
2024-11-18 11:52:34,127.92,128.3,775,537,BUY,DROP
2024-11-18 11:52:35,111.79,112.09,918,911,SELL,NORMAL
2024-11-18 11:52:36,123.4,123.88,378,347,BUY,SPIKE
2024-11-18 11:52:37,166.36,166.58,28,896,HOLD,DROP
2024-11-18 11:52:38,103.08,103.41,396,251,HOLD,SPIKE
2024-11-18 11:52:39,194.69,194.84,983,574,SELL,NORMAL
2024-11-18 11:52:40,166.35,166.49,979,957,BUY,DROP
2024-11-18 11:52:41,113.62,113.86,414,370,SELL,SPIKE
2024-11-18 11:52:42,191.44,191.61,806,182,BUY,DROP
2024-11-18 11:52:43,101.98,102.03,780,483,SELL,DROP
2024-11-18 11:52:44,163.07,163.1,828,724,BUY,NORMAL
2024-11-18 11:52:45,126.18,126.28,652,804,BUY,DROP
2024-11-18 11:52:46,119.92,120.25,435,71,SELL,DROP
2024-11-18 11:52:47,150.49,150.6,191,404,SELL,SPIKE
2024-11-18 11:52:48,161.52,161.56,904,63,SELL,SPIKE
2024-11-18 11:52:49,161.35,161.82,239,800,BUY,DROP
2024-11-18 11:52:50,149.93,150.22,404,621,BUY,DROP
2024-11-18 11:52:51,195.47,195.55,751,850,SELL,NORMAL
2024-11-18 11:52:52,173.09,173.51,850,48,SELL,SPIKE
2024-11-18 11:52:53,175.52,175.75,935,803,SELL,DROP
2024-11-18 11:52:54,119.14,119.49,974,391,BUY,NORMAL
2024-11-18 11:52:55,178.43,178.74,454,266,HOLD,NORMAL
2024-11-18 11:52:56,176.71,177.13,482,677,SELL,NORMAL
2024-11-18 11:52:57,121.7,122.02,666,674,BUY,DROP
2024-11-18 11:52:58,188.13,188.14,72,669,HOLD,NORMAL
2024-11-18 11:52:59,140.26,140.39,206,535,BUY,NORMAL
2024-11-18 11:53:00,172.12,172.38,258,922,HOLD,DROP
2024-11-18 11:53:01,173.76,173.83,179,358,BUY,DROP
2024-11-18 11:53:02,191.33,191.51,434,33,SELL,DROP
2024-11-18 11:53:03,122.28,122.7,406,158,SELL,NORMAL
2024-11-18 11:53:04,101.13,101.39,527,408,BUY,SPIKE
2024-11-18 11:53:05,197.55,197.7,789,266,HOLD,NORMAL
2024-11-18 11:53:06,170.64,170.76,902,891,BUY,NORMAL
2024-11-18 11:53:07,131.32,131.44,845,888,BUY,NORMAL
2024-11-18 11:53:08,171.94,171.96,683,509,BUY,NORMAL
